timestamp,object,message
2026-09-10T12:08:52.998Z,jenkins,2026-09-10 12:08:52.998+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading joda-time-api
2026-09-10T12:08:58.403Z,jenkins,2026-09-10 12:08:58.403+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: joda-time-api
2026-09-10T12:08:58.403Z,jenkins,2026-09-10 12:08:58.403+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of pipeline-model-api on behalf of admin
2026-09-10T12:08:58.404Z,jenkins,2026-09-10 12:08:58.403+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading pipeline-model-api
2026-09-10T12:09:07.664Z,jenkins,2026-09-10 12:09:07.661+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: pipeline-model-api
2026-09-10T12:09:07.664Z,jenkins,2026-09-10 12:09:07.662+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of pipeline-stage-step on behalf of admin
2026-09-10T12:09:07.664Z,jenkins,2026-09-10 12:09:07.663+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading pipeline-stage-step
2026-09-10T12:09:09.825Z,jenkins,2026-09-10 12:09:09.825+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: pipeline-stage-step
2026-09-10T12:09:09.825Z,jenkins,2026-09-10 12:09:09.825+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of pipeline-model-extensions on behalf of admin
2026-09-10T12:09:09.826Z,jenkins,2026-09-10 12:09:09.825+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading pipeline-model-extensions
2026-09-10T12:09:12.735Z,jenkins,2026-09-10 12:09:12.734+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: pipeline-model-extensions
2026-09-10T12:09:12.735Z,jenkins,2026-09-10 12:09:12.735+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of jakarta-mail-api on behalf of admin
2026-09-10T12:09:12.760Z,jenkins,2026-09-10 12:09:12.760+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: jakarta-mail-api
2026-09-10T12:09:12.760Z,jenkins,2026-09-10 12:09:12.760+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of instance-identity on behalf of admin
2026-09-10T12:09:12.768Z,jenkins,2026-09-10 12:09:12.768+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: instance-identity
2026-09-10T12:09:12.769Z,jenkins,2026-09-10 12:09:12.768+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of mailer on behalf of admin
2026-09-10T12:09:12.783Z,jenkins,2026-09-10 12:09:12.782+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: mailer
2026-09-10T12:09:12.783Z,jenkins,2026-09-10 12:09:12.783+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of branch-api on behalf of admin
2026-09-10T12:09:12.783Z,jenkins,2026-09-10 12:09:12.783+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading branch-api
2026-09-10T12:09:16.351Z,jenkins,2026-09-10 12:09:16.350+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: branch-api
2026-09-10T12:09:16.351Z,jenkins,2026-09-10 12:09:16.351+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of workflow-multibranch on behalf of admin
2026-09-10T12:09:16.352Z,jenkins,2026-09-10 12:09:16.351+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading workflow-multibranch
2026-09-10T12:09:19.395Z,jenkins,2026-09-10 12:09:19.394+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: workflow-multibranch
2026-09-10T12:09:19.395Z,jenkins,2026-09-10 12:09:19.395+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of pipeline-stage-tags-metadata on behalf of admin
2026-09-10T12:09:19.396Z,jenkins,2026-09-10 12:09:19.395+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading pipeline-stage-tags-metadata
2026-09-10T12:09:22.318Z,jenkins,2026-09-10 12:09:22.317+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: pipeline-stage-tags-metadata
2026-09-10T12:09:22.318Z,jenkins,2026-09-10 12:09:22.317+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of pipeline-input-step on behalf of admin
2026-09-10T12:09:22.319Z,jenkins,2026-09-10 12:09:22.318+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading pipeline-input-step
2026-09-10T12:09:25.658Z,jenkins,2026-09-10 12:09:25.657+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: pipeline-input-step
2026-09-10T12:09:25.658Z,jenkins,2026-09-10 12:09:25.657+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of workflow-basic-steps on behalf of admin
2026-09-10T12:09:25.658Z,jenkins,2026-09-10 12:09:25.658+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading workflow-basic-steps
2026-09-10T12:09:34.004Z,jenkins,2026-09-10 12:09:34.003+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: workflow-basic-steps
2026-09-10T12:09:34.004Z,jenkins,2026-09-10 12:09:34.004+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of pipeline-model-definition on behalf of admin
2026-09-10T12:09:34.004Z,jenkins,2026-09-10 12:09:34.004+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading pipeline-model-definition
2026-09-10T12:09:38.397Z,jenkins,2026-09-10 12:09:38.397+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: pipeline-model-definition
2026-09-10T12:09:38.397Z,jenkins,2026-09-10 12:09:38.397+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of workflow-aggregator on behalf of admin
2026-09-10T12:09:38.398Z,jenkins,2026-09-10 12:09:38.397+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading workflow-aggregator
2026-09-10T12:09:40.402Z,jenkins,2026-09-10 12:09:40.402+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: workflow-aggregator
2026-09-10T12:09:40.402Z,jenkins,2026-09-10 12:09:40.402+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of jjwt-api on behalf of admin
2026-09-10T12:09:40.403Z,jenkins,2026-09-10 12:09:40.402+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading jjwt-api
2026-09-10T12:09:44.898Z,jenkins,2026-09-10 12:09:44.898+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: jjwt-api
2026-09-10T12:09:44.898Z,jenkins,2026-09-10 12:09:44.898+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of github-api on behalf of admin
2026-09-10T12:09:44.899Z,jenkins,2026-09-10 12:09:44.898+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading github-api
2026-09-10T12:09:48.517Z,jenkins,2026-09-10 12:09:48.516+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: github-api
2026-09-10T12:09:48.517Z,jenkins,2026-09-10 12:09:48.516+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of mina-sshd-api-common on behalf of admin
2026-09-10T12:09:48.521Z,jenkins,2026-09-10 12:09:48.521+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading mina-sshd-api-common
2026-09-10T12:09:53.607Z,jenkins,2026-09-10 12:09:53.607+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: mina-sshd-api-common
2026-09-10T12:09:53.608Z,jenkins,2026-09-10 12:09:53.607+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of mina-sshd-api-core on behalf of admin
2026-09-10T12:09:53.615Z,jenkins,2026-09-10 12:09:53.614+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading mina-sshd-api-core
2026-09-10T12:09:58.739Z,jenkins,2026-09-10 12:09:58.739+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: mina-sshd-api-core
2026-09-10T12:09:58.739Z,jenkins,2026-09-10 12:09:58.739+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of gson-api on behalf of admin
2026-09-10T12:09:58.750Z,jenkins,2026-09-10 12:09:58.750+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: gson-api
2026-09-10T12:09:58.750Z,jenkins,2026-09-10 12:09:58.750+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of git-client on behalf of admin
2026-09-10T12:09:58.751Z,jenkins,2026-09-10 12:09:58.750+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading git-client
2026-09-10T12:10:08.417Z,jenkins,2026-09-10 12:10:08.415+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: git-client
2026-09-10T12:10:08.417Z,jenkins,2026-09-10 12:10:08.416+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of git on behalf of admin
2026-09-10T12:10:08.417Z,jenkins,2026-09-10 12:10:08.417+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading git
2026-09-10T12:10:12.652Z,jenkins,2026-09-10 12:10:12.651+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: git
2026-09-10T12:10:12.652Z,jenkins,2026-09-10 12:10:12.651+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of github on behalf of admin
2026-09-10T12:10:12.652Z,jenkins,2026-09-10 12:10:12.652+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading github
2026-09-10T12:10:16.701Z,jenkins,2026-09-10 12:10:16.700+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: github
2026-09-10T12:10:16.701Z,jenkins,2026-09-10 12:10:16.701+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of github-branch-source on behalf of admin
2026-09-10T12:10:16.702Z,jenkins,2026-09-10 12:10:16.701+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading github-branch-source
2026-09-10T12:10:21.102Z,jenkins,2026-09-10 12:10:21.101+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: github-branch-source
2026-09-10T12:10:21.102Z,jenkins,2026-09-10 12:10:21.101+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of pipeline-github-lib on behalf of admin
2026-09-10T12:10:21.102Z,jenkins,2026-09-10 12:10:21.102+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading pipeline-github-lib
2026-09-10T12:10:23.097Z,jenkins,2026-09-10 12:10:23.096+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: pipeline-github-lib
2026-09-10T12:10:23.097Z,jenkins,2026-09-10 12:10:23.096+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of pipeline-graph-view on behalf of admin
2026-09-10T12:10:23.098Z,jenkins,2026-09-10 12:10:23.097+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading pipeline-graph-view
2026-09-10T12:10:28.873Z,jenkins,2026-09-10 12:10:28.869+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: pipeline-graph-view
2026-09-10T12:10:28.874Z,jenkins,2026-09-10 12:10:28.871+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of git on behalf of admin
2026-09-10T12:10:28.874Z,jenkins,2026-09-10 12:10:28.872+0000 [id=122]	INFO	h.m.UpdateCenter$InstallationJob#_run: Skipping duplicate install of: Git@5.10.1
2026-09-10T12:10:28.874Z,jenkins,2026-09-10 12:10:28.873+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: git
2026-09-10T12:10:28.874Z,jenkins,2026-09-10 12:10:28.873+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of eddsa-api on behalf of admin
2026-09-10T12:10:28.879Z,jenkins,2026-09-10 12:10:28.879+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: eddsa-api
2026-09-10T12:10:28.879Z,jenkins,2026-09-10 12:10:28.879+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of trilead-api on behalf of admin
2026-09-10T12:10:28.920Z,jenkins,2026-09-10 12:10:28.920+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: trilead-api
2026-09-10T12:10:28.920Z,jenkins,2026-09-10 12:10:28.920+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of ssh-slaves on behalf of admin
2026-09-10T12:10:28.921Z,jenkins,2026-09-10 12:10:28.920+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading ssh-slaves
2026-09-10T12:10:31.795Z,jenkins,2026-09-10 12:10:31.793+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: ssh-slaves
2026-09-10T12:10:31.795Z,jenkins,2026-09-10 12:10:31.794+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of matrix-auth on behalf of admin
2026-09-10T12:10:31.799Z,jenkins,2026-09-10 12:10:31.798+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading matrix-auth
2026-09-10T12:10:36.612Z,jenkins,2026-09-10 12:10:36.611+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: matrix-auth
2026-09-10T12:10:36.612Z,jenkins,2026-09-10 12:10:36.612+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of ldap on behalf of admin
2026-09-10T12:10:36.613Z,jenkins,2026-09-10 12:10:36.613+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading ldap
2026-09-10T12:10:49.244Z,jenkins,2026-09-10 12:10:49.242+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: ldap
2026-09-10T12:10:49.244Z,jenkins,2026-09-10 12:10:49.243+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of jsoup on behalf of admin
2026-09-10T12:10:49.244Z,jenkins,2026-09-10 12:10:49.244+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading jsoup
2026-09-10T12:10:54.331Z,jenkins,2026-09-10 12:10:54.330+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: jsoup
2026-09-10T12:10:54.331Z,jenkins,2026-09-10 12:10:54.330+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of email-ext on behalf of admin
2026-09-10T12:10:54.331Z,jenkins,2026-09-10 12:10:54.331+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading email-ext
2026-09-10T12:10:58.219Z,jenkins,2026-09-10 12:10:58.218+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: email-ext
2026-09-10T12:10:58.219Z,jenkins,2026-09-10 12:10:58.218+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of mailer on behalf of admin
2026-09-10T12:10:58.219Z,jenkins,2026-09-10 12:10:58.218+0000 [id=122]	INFO	h.m.UpdateCenter$InstallationJob#_run: Skipping duplicate install of: Mailer@534.v1b_36f5864073
2026-09-10T12:10:58.219Z,jenkins,2026-09-10 12:10:58.218+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: mailer
2026-09-10T12:10:58.219Z,jenkins,2026-09-10 12:10:58.218+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of theme-manager on behalf of admin
2026-09-10T12:10:58.219Z,jenkins,2026-09-10 12:10:58.219+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading theme-manager
2026-09-10T12:11:00.743Z,jenkins,2026-09-10 12:11:00.742+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: theme-manager
2026-09-10T12:11:00.744Z,jenkins,2026-09-10 12:11:00.743+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Starting the installation of dark-theme on behalf of admin
2026-09-10T12:11:00.744Z,jenkins,2026-09-10 12:11:00.743+0000 [id=122]	INFO	h.m.UpdateCenter$UpdateCenterConfiguration#download: Downloading dark-theme
2026-09-10T12:11:02.973Z,jenkins,2026-09-10 12:11:02.973+0000 [id=122]	INFO	h.model.UpdateCenter$DownloadJob#run: Installation successful: dark-theme
2026-09-10T12:11:02.974Z,jenkins,2026-09-10 12:11:02.973+0000 [id=122]	INFO	h.m.UpdateCenter$CompleteBatchJob#run: Completing installing of plugin batch…
2026-09-10T12:11:04.032Z,jenkins,2026-09-10 12:11:04.028+0000 [id=122]	INFO	h.p.b.g.GlobalTimeOutConfiguration#load: global timeout not set
2026-09-10T12:11:06.325Z,jenkins,2026-09-10 12:11:06.324+0000 [id=122]	INFO	h.m.DownloadService$Downloadable#load: Obtained the updated data file for hudson.tasks.Ant.AntInstaller
2026-09-10T12:11:08.703Z,jenkins,2026-09-10 12:11:08.703+0000 [id=122]	INFO	h.m.DownloadService$Downloadable#load: Obtained the updated data file for hudson.plugins.gradle.GradleInstaller
2026-09-10T12:11:09.149Z,jenkins,2026-09-10 12:11:09.149+0000 [id=274]	INFO	jenkins.InitReactorRunner$1#onAttained: Started initialization
2026-09-10T12:11:09.155Z,jenkins,2026-09-10 12:11:09.154+0000 [id=287]	INFO	jenkins.InitReactorRunner$1#onAttained: Listed all plugins
2026-09-10T12:11:09.160Z,jenkins,2026-09-10 12:11:09.160+0000 [id=287]	INFO	jenkins.InitReactorRunner$1#onAttained: Prepared all plugins
2026-09-10T12:11:09.176Z,jenkins,2026-09-10 12:11:09.176+0000 [id=274]	INFO	jenkins.InitReactorRunner$1#onAttained: Started all plugins
2026-09-10T12:11:09.178Z,jenkins,2026-09-10 12:11:09.178+0000 [id=274]	INFO	jenkins.InitReactorRunner$1#onAttained: Augmented all extensions
2026-09-10T12:11:09.186Z,jenkins,2026-09-10 12:11:09.184+0000 [id=280]	INFO	jenkins.InitReactorRunner$1#onAttained: System config loaded
2026-09-10T12:11:09.186Z,jenkins,2026-09-10 12:11:09.184+0000 [id=280]	INFO	jenkins.InitReactorRunner$1#onAttained: System config adapted
2026-09-10T12:11:09.192Z,jenkins,2026-09-10 12:11:09.192+0000 [id=288]	INFO	jenkins.InitReactorRunner$1#onAttained: Loaded all jobs
2026-09-10T12:11:09.192Z,jenkins,2026-09-10 12:11:09.192+0000 [id=289]	INFO	jenkins.InitReactorRunner$1#onAttained: Configuration for all jobs updated
2026-09-10T12:11:09.351Z,jenkins,2026-09-10 12:11:09.350+0000 [id=287]	INFO	jenkins.InitReactorRunner$1#onAttained: Completed initialization
2026-09-10T12:11:09.351Z,jenkins,2026-09-10 12:11:09.351+0000 [id=122]	INFO	h.m.UpdateCenter$CompleteBatchJob#run: Completed installation of 92 plugins in 5 min 40 sec
2026-09-10T13:16:57.157Z,jenkins,2026-09-10 13:16:57.145+0000 [id=41]	INFO	winstone.Logger#logInternal: JVM is terminating. Shutting down Jetty
2026-09-10T13:16:57.159Z,jenkins,"2026-09-10 13:16:57.158+0000 [id=41]	INFO	org.eclipse.jetty.server.Server#doStop: Stopped oejs.Server@31ceba99{STOPPING}[12.1.12,sto=0]"
2026-09-10T13:16:57.174Z,jenkins,"2026-09-10 13:16:57.173+0000 [id=41]	INFO	o.e.j.server.AbstractConnector#doStop: Stopped oejs.ServerConnector@2af46afd{HTTP/1.1, (http/1.1)}{0.0.0.0:8080}"
2026-09-10T13:16:57.195Z,jenkins,2026-09-10 13:16:57.193+0000 [id=41]	INFO	hudson.lifecycle.Lifecycle#onStatusUpdate: Stopping Jenkins
2026-09-10T13:16:57.231Z,jenkins,2026-09-10 13:16:57.231+0000 [id=41]	INFO	jenkins.model.Jenkins$13#onAttained: Started termination
2026-09-10T13:16:57.247Z,jenkins,2026-09-10 13:16:57.246+0000 [id=41]	INFO	h.p.b.global.Lifecycle#shutdown: Shutdown complete - Global TimeOut ScheduledExecutorService had 0 tasks pending
2026-09-10T13:16:57.266Z,jenkins,2026-09-10 13:16:57.266+0000 [id=41]	INFO	jenkins.model.Jenkins$13#onAttained: Completed termination
2026-09-10T13:16:57.266Z,jenkins,2026-09-10 13:16:57.266+0000 [id=41]	INFO	jenkins.model.Jenkins#_cleanUpDisconnectComputers: Starting node disconnection
2026-09-10T13:16:57.299Z,jenkins,2026-09-10 13:16:57.299+0000 [id=41]	INFO	jenkins.model.Jenkins#_cleanUpShutdownPluginManager: Stopping plugin manager
2026-09-10T13:16:57.328Z,jenkins,2026-09-10 13:16:57.327+0000 [id=41]	INFO	jenkins.model.Jenkins#_cleanUpPersistQueue: Persisting build queue
2026-09-10T13:16:57.331Z,jenkins,2026-09-10 13:16:57.330+0000 [id=41]	INFO	jenkins.model.Jenkins#_cleanUpAwaitDisconnects: Waiting for node disconnection completion
2026-09-10T13:16:57.331Z,jenkins,2026-09-10 13:16:57.331+0000 [id=41]	INFO	hudson.lifecycle.Lifecycle#onStatusUpdate: Jenkins stopped
2026-09-10T13:31:28.317Z,jenkins,Running from: /usr/share/jenkins/jenkins.war
2026-09-10T13:31:28.318Z,jenkins,webroot: /var/jenkins_home/war
2026-09-10T13:31:28.591Z,jenkins,2026-09-10 13:31:28.574+0000 [id=1]	INFO	winstone.Logger#logInternal: Beginning extraction from war file
2026-09-10T13:31:28.627Z,jenkins,2026-09-10 13:31:28.627+0000 [id=1]	WARNING	o.e.j.ee9.nested.ContextHandler#setContextPath: Empty contextPath
2026-09-10T13:31:28.663Z,jenkins,2026-09-10 13:31:28.662+0000 [id=1]	INFO	org.eclipse.jetty.server.Server#doStart: jetty-12.1.12; built: 2026-08-03T22:37:55.389Z; git: 10dd3948f37767b84cc2c62358364f042e51dbbe; jvm 21.0.12.1+1-LTS
2026-09-10T13:31:28.939Z,jenkins,"2026-09-10 13:31:28.938+0000 [id=1]	INFO	o.e.j.e.w.StandardDescriptorProcessor#visitServlet: NO JSP Support for /, did not find org.eclipse.jetty.ee9.jsp.JettyJspServlet"
2026-09-10T13:31:28.969Z,jenkins,2026-09-10 13:31:28.968+0000 [id=1]	INFO	o.e.j.s.DefaultSessionIdManager#doStart: Session workerName=node0
2026-09-10T13:31:29.203Z,jenkins,"2026-09-10 13:31:29.202+0000 [id=1]	INFO	hudson.WebAppMain#contextInitialized: Jenkins home directory: /var/jenkins_home found at: EnvVars.masterEnvVars.get(""JENKINS_HOME"")"
2026-09-10T13:31:29.267Z,jenkins,"2026-09-10 13:31:29.267+0000 [id=1]	INFO	o.e.j.s.handler.ContextHandler#doStart: Started oeje9n.ContextHandler$CoreContextHandler@319854f0{Jenkins v2.568.3,/,b=file:///var/jenkins_home/war/,a=AVAILABLE,h=oeje9n.ContextHandler$CoreContextHandler$CoreToNestedHandler@748fe51d{STARTED}}"
2026-09-10T13:31:29.272Z,jenkins,"2026-09-10 13:31:29.272+0000 [id=1]	INFO	o.e.j.server.AbstractConnector#doStart: Started oejs.ServerConnector@1a5152{HTTP/1.1, (http/1.1)}{0.0.0.0:8080}"
2026-09-10T13:31:29.273Z,jenkins,"2026-09-10 13:31:29.272+0000 [id=1]	INFO	org.eclipse.jetty.server.Server#doStart: Started oejs.Server@43effd89{STARTING}[12.1.12,sto=0] @611ms"
2026-09-10T13:31:29.274Z,jenkins,2026-09-10 13:31:29.274+0000 [id=40]	INFO	winstone.Logger#logInternal: Winstone Servlet Engine running: controlPort=disabled
2026-09-10T13:31:29.370Z,jenkins,2026-09-10 13:31:29.370+0000 [id=39]	INFO	jenkins.model.Jenkins#<init>: Starting version 2.568.3
2026-09-10T13:31:29.439Z,jenkins,2026-09-10 13:31:29.438+0000 [id=46]	INFO	jenkins.InitReactorRunner$1#onAttained: Started initialization
2026-09-10T13:31:29.579Z,jenkins,2026-09-10 13:31:29.578+0000 [id=59]	INFO	jenkins.InitReactorRunner$1#onAttained: Listed all plugins
2026-09-10T13:31:31.374Z,jenkins,2026-09-10 13:31:31.372+0000 [id=58]	INFO	jenkins.InitReactorRunner$1#onAttained: Prepared all plugins
2026-09-10T13:31:31.393Z,jenkins,2026-09-10 13:31:31.392+0000 [id=58]	INFO	jenkins.InitReactorRunner$1#onAttained: Started all plugins
2026-09-10T13:31:31.396Z,jenkins,2026-09-10 13:31:31.394+0000 [id=52]	INFO	jenkins.InitReactorRunner$1#onAttained: Augmented all extensions
2026-09-10T13:31:31.687Z,jenkins,2026-09-10 13:31:31.685+0000 [id=56]	INFO	h.p.b.g.GlobalTimeOutConfiguration#load: global timeout not set
2026-09-10T13:31:32.124Z,jenkins,2026-09-10 13:31:32.124+0000 [id=51]	INFO	jenkins.InitReactorRunner$1#onAttained: System config loaded
2026-09-10T13:31:32.124Z,jenkins,2026-09-10 13:31:32.124+0000 [id=51]	INFO	jenkins.InitReactorRunner$1#onAttained: System config adapted
2026-09-10T13:31:32.141Z,jenkins,2026-09-10 13:31:32.141+0000 [id=51]	INFO	jenkins.InitReactorRunner$1#onAttained: Loaded all jobs
2026-09-10T13:31:32.146Z,jenkins,2026-09-10 13:31:32.146+0000 [id=51]	INFO	jenkins.InitReactorRunner$1#onAttained: Configuration for all jobs updated
2026-09-10T13:31:32.168Z,jenkins,2026-09-10 13:31:32.168+0000 [id=51]	INFO	jenkins.InitReactorRunner$1#onAttained: Completed initialization
2026-09-10T13:31:32.215Z,jenkins,2026-09-10 13:31:32.215+0000 [id=39]	INFO	hudson.lifecycle.Lifecycle#onReady: Jenkins is fully up and running
2026-09-10T13:55:48.213Z,jenkins,2026-09-10 13:55:48.211+0000 [id=126]	WARNING	o.j.p.w.f.FlowExecutionList$DefaultStorage#unregister: credit task 1#1 was not in the list to begin with: []
2026-09-10T14:06:38.961Z,jenkins,2026-09-10 14:06:38.956+0000 [id=109]	WARNING	o.e.j.e.n.ContextHandler$APIContext#log: Error while serving http://localhost:8089/job/credit%20task%201/configSubmit
2026-09-10T14:06:38.961Z,jenkins,org.antlr.v4.runtime.InputMismatchException
2026-09-10T14:06:38.961Z,jenkins,	at org.antlr.v4.runtime.DefaultErrorStrategy.recoverInline(DefaultErrorStrategy.java:485)
2026-09-10T14:06:38.961Z,jenkins,	at org.antlr.v4.runtime.Parser.match(Parser.java:208)
2026-09-10T14:06:38.961Z,jenkins,	at hudson.scheduler.CrontabParser.startRule(CrontabParser.java:173)
